"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"PRR14",0.0762899919376215,3.6367931742844e-10,1.23067805349649e-09,0.0762899919376215,"Increasing",FALSE
"USP13",0.0762787174898591,3.65855429310806e-10,1.23784810198943e-09,0.0762787174898591,"Increasing",FALSE
"DCTPP1",0.0762755167017778,3.66475534907187e-10,1.23975208349159e-09,0.0762755167017778,"Increasing",FALSE
"WDR72",-0.0762717553125217,3.67205559938345e-10,1.24202725782871e-09,0.0762717553125217,"Decreasing",FALSE
"FOXA1",-0.0762664460801868,3.68238412603972e-10,1.24532583667791e-09,0.0762664460801868,"Decreasing",TRUE
"CCDC183",0.0762475656588824,3.71934412930043e-10,1.25762833099957e-09,0.0762475656588824,"Increasing",FALSE
"HNMT",0.0762421175540312,3.73007639721638e-10,1.26105993341436e-09,0.0762421175540312,"Increasing",FALSE
"EPB41L4B",-0.0762238129681861,3.76635659763835e-10,1.27312632684131e-09,0.0762238129681861,"Decreasing",FALSE
"BCL3",-0.0762134582645766,3.7870321942916e-10,1.27991500967535e-09,0.0762134582645766,"Decreasing",FALSE
"CAPN2",-0.076187506742877,3.83933844764441e-10,1.29739020881307e-09,0.076187506742877,"Decreasing",TRUE
"LIPE-AS1",-0.0761689560197628,3.87715960159054e-10,1.30996590041231e-09,0.0761689560197628,"Decreasing",FALSE
"LYST",-0.0761651745536635,3.8849137385718e-10,1.31238058293789e-09,0.0761651745536635,"Decreasing",FALSE
"C19orf70",-0.0761631062494655,3.88916132915878e-10,1.3136101332154e-09,0.0761631062494655,"Decreasing",FALSE
"CDC14B",-0.0761601487360818,3.89524292729917e-10,1.3154586600865e-09,0.0761601487360818,"Decreasing",FALSE
"ITK",-0.0761453711238301,3.92576977163395e-10,1.32556069945328e-09,0.0761453711238301,"Decreasing",FALSE
"SAA4",-0.0761349551556544,3.94742671188772e-10,1.33266507176837e-09,0.0761349551556544,"Decreasing",FALSE
"SURF2",0.0761158453377545,3.98746356194866e-10,1.34597137728383e-09,0.0761158453377545,"Increasing",FALSE
"RSF1",0.0760877041178178,4.04714448484231e-10,1.36590336275874e-09,0.0760877041178178,"Increasing",FALSE
"FOXD1",0.0760846387845245,4.0536977488912e-10,1.36790144212272e-09,0.0760846387845245,"Increasing",FALSE
"PHGR1",-0.0760520625768994,4.12398420908235e-10,1.39140201027743e-09,0.0760520625768994,"Decreasing",FALSE
"GNG12",0.0760511494428032,4.12597142677112e-10,1.3918551753438e-09,0.0760511494428032,"Increasing",FALSE
"COL5A1",-0.0760246909099664,4.18395966599555e-10,1.41119663465216e-09,0.0760246909099664,"Decreasing",FALSE
"AC097478.1",-0.0760187296916005,4.19713403221659e-10,1.41541926398565e-09,0.0760187296916005,"Decreasing",FALSE
"C1orf162",-0.0760113661523052,4.21346344298533e-10,1.42070440010786e-09,0.0760113661523052,"Decreasing",FALSE
"NFATC2",-0.0759900716404343,4.26103591390277e-10,1.43652084398501e-09,0.0759900716404343,"Decreasing",FALSE
"AC064807.1",0.0759732506594787,4.29898458945402e-10,1.44908839460461e-09,0.0759732506594787,"Increasing",FALSE
"ARHGAP35",0.0759702048213952,4.30589127745346e-10,1.45119012017731e-09,0.0759702048213952,"Increasing",FALSE
"ASNS",0.0759529067793273,4.34532187004886e-10,1.46425082818893e-09,0.0759529067793273,"Increasing",FALSE
"NSUN3",0.0759476115759923,4.35746248139056e-10,1.46811294391721e-09,0.0759476115759923,"Increasing",FALSE
"HNRNPAB",0.0759412906042632,4.37199827554889e-10,1.47278071293237e-09,0.0759412906042632,"Increasing",TRUE
"AP4B1",0.0759321014446598,4.39321422482514e-10,1.47969699810585e-09,0.0759321014446598,"Increasing",FALSE
"CEP57",0.0759314837284736,4.39464400743395e-10,1.47994790401508e-09,0.0759314837284736,"Increasing",FALSE
"CPAMD8",-0.0759289237066794,4.40057434530646e-10,1.48171411034703e-09,0.0759289237066794,"Decreasing",FALSE
"GDAP1",-0.075903804982838,4.45917812067941e-10,1.50121263729369e-09,0.075903804982838,"Decreasing",FALSE
"METTL3",0.0759018435490627,4.46378620834875e-10,1.50252990595664e-09,0.0759018435490627,"Increasing",FALSE
"UNC79",0.0758955034154992,4.47871318847122e-10,1.50731960758236e-09,0.0758955034154992,"Increasing",FALSE
"ABCD3",0.0758847204225172,4.50421221923e-10,1.51566530765432e-09,0.0758847204225172,"Increasing",FALSE
"AL359513.1",0.0758773623307998,4.52169349178049e-10,1.52131085719097e-09,0.0758773623307998,"Increasing",TRUE
"CEP350",0.0758403290362849,4.61068683221548e-10,1.55101093468519e-09,0.0758403290362849,"Increasing",FALSE
"GPR87",-0.0758354202828476,4.62261041497959e-10,1.55477993879703e-09,0.0758354202828476,"Decreasing",FALSE
"COQ10A",0.0758101963330689,4.68435666138473e-10,1.57530263698294e-09,0.0758101963330689,"Increasing",FALSE
"WDR66",-0.0758060305566882,4.69463129032788e-10,1.57851224807819e-09,0.0758060305566882,"Decreasing",TRUE
"FUT8",0.0757925998669145,4.72790721672318e-10,1.58945356181375e-09,0.0757925998669145,"Increasing",FALSE
"NDE1",-0.0757898346674758,4.7347867995541e-10,1.59151878578883e-09,0.0757898346674758,"Decreasing",FALSE
"TTC12",0.0757878301085489,4.73978007912037e-10,1.59294941694854e-09,0.0757878301085489,"Increasing",FALSE
"EGOT",0.0757875051756157,4.74058995843034e-10,1.59297386101197e-09,0.0757875051756157,"Increasing",FALSE
"PNPO",0.0757716128101649,4.78036613184944e-10,1.60609005145004e-09,0.0757716128101649,"Increasing",FALSE
"SMAD9",0.0757458255803374,4.84560156360814e-10,1.62775454359664e-09,0.0757458255803374,"Increasing",FALSE
"ATAD2B",0.075728213259333,4.89065485076291e-10,1.6426336854987e-09,0.075728213259333,"Increasing",FALSE
"TERF2IP",0.0757235266708049,4.90271209045834e-10,1.64642747901795e-09,0.0757235266708049,"Increasing",FALSE
"SLC1A2",-0.0757029876921853,4.95589592591021e-10,1.66402907021317e-09,0.0757029876921853,"Decreasing",FALSE
"ARL17A",0.0756985623697983,4.96742839252272e-10,1.66764218677048e-09,0.0756985623697983,"Increasing",FALSE
"ACOXL",0.0756966286311733,4.97247596579958e-10,1.6690774405239e-09,0.0756966286311733,"Increasing",FALSE
"APOBEC3B",-0.0756874536183285,4.996493478784e-10,1.67687877118376e-09,0.0756874536183285,"Decreasing",FALSE
"ERCC4",0.075661590118015,5.06480746851403e-10,1.69954176078553e-09,0.075661590118015,"Increasing",FALSE
"SHC3",0.0756386959589669,5.12603820758836e-10,1.71982123375228e-09,0.0756386959589669,"Increasing",FALSE
"UBE4A",0.0756346417728308,5.13695619895275e-10,1.72321675658753e-09,0.0756346417728308,"Increasing",FALSE
"SLC25A14",0.0756091787582217,5.20604910114987e-10,1.74612325121603e-09,0.0756091787582217,"Increasing",FALSE
"NIPAL3",0.0756074415253527,5.21079591436659e-10,1.74744412956955e-09,0.0756074415253527,"Increasing",FALSE
"NRDE2",0.075605623607337,5.21576771305696e-10,1.74884003536324e-09,0.075605623607337,"Increasing",FALSE
"SCML2",0.0755708383926517,5.31179777075199e-10,1.78076248566476e-09,0.0755708383926517,"Increasing",FALSE
"ZFAND5",0.0755654602414856,5.32679815035141e-10,1.78551431718775e-09,0.0755654602414856,"Increasing",TRUE
"ST6GAL1",0.0755538549837004,5.35930770633365e-10,1.79613274711337e-09,0.0755538549837004,"Increasing",FALSE
"RIC8B",0.0755204349421029,5.45401166262524e-10,1.82758864985783e-09,0.0755204349421029,"Increasing",FALSE
"DDX59",0.0755128598278142,5.47570352909166e-10,1.8345729188166e-09,0.0755128598278142,"Increasing",FALSE
"EIF4E",0.07549082955476,5.53926819047921e-10,1.85558185701838e-09,0.07549082955476,"Increasing",TRUE
"TMEM248",0.0754715419182204,5.59551002620972e-10,1.8741316129323e-09,0.0754715419182204,"Increasing",FALSE
"TMEM140",-0.0754420948882254,5.68245226303817e-10,1.9029566620836e-09,0.0754420948882254,"Decreasing",FALSE
"C6orf52",0.075403998281889,5.79688981684618e-10,1.94097906634716e-09,0.075403998281889,"Increasing",FALSE
"TRAPPC2L",0.0753870821191737,5.84842180978112e-10,1.95793021393292e-09,0.0753870821191737,"Increasing",FALSE
"RABL3",0.0753860840561426,5.85147614746477e-10,1.95864931144228e-09,0.0753860840561426,"Increasing",FALSE
"TMEM143",0.0753852988039108,5.85388032136258e-10,1.95915059229743e-09,0.0753852988039108,"Increasing",FALSE
"PPFIBP1",0.0753728679625587,5.89206792469575e-10,1.97162570227122e-09,0.0753728679625587,"Increasing",FALSE
"ZNF565",0.0753660111885591,5.91323584771019e-10,1.97840264234428e-09,0.0753660111885591,"Increasing",FALSE
"DKK1",-0.0753653747568839,5.91520436911359e-10,1.97875489808893e-09,0.0753653747568839,"Decreasing",FALSE
"SOCS3",-0.0753628110480697,5.92314055083681e-10,1.98110303828484e-09,0.0753628110480697,"Decreasing",TRUE
"CLMN",-0.0753577280467452,5.93890614418024e-10,1.98606873685755e-09,0.0753577280467452,"Decreasing",FALSE
"RYBP",0.075314553885107,6.07447731741039e-10,2.03109167305026e-09,0.075314553885107,"Increasing",FALSE
"C9orf66",0.0753077227094798,6.09620269258899e-10,2.03804053506881e-09,0.0753077227094798,"Increasing",FALSE
"BEND7",-0.0752913439425615,6.14860172705336e-10,2.05524026792921e-09,0.0752913439425615,"Decreasing",FALSE
"CYB5R2",-0.0752888520882005,6.15661208888198e-10,2.05759955522331e-09,0.0752888520882005,"Decreasing",FALSE
"USP8",0.0752664237938105,6.22917016328963e-10,2.08128510652978e-09,0.0752664237938105,"Increasing",FALSE
"PLCG2",-0.0752663504999874,6.22940863907201e-10,2.08128510652978e-09,0.0752663504999874,"Decreasing",FALSE
"DCHS1",-0.0752415799299626,6.31051672368065e-10,2.10805791310463e-09,0.0752415799299626,"Decreasing",FALSE
"ITGAL",-0.0752145898117095,6.40006519476794e-10,2.13764155887071e-09,0.0752145898117095,"Decreasing",FALSE
"TDRD3",0.0752125323163569,6.40694222176048e-10,2.13960781041947e-09,0.0752125323163569,"Increasing",FALSE
"AC037459.2",0.0751845493742575,6.50119186149348e-10,2.17074715894428e-09,0.0751845493742575,"Increasing",FALSE
"SMARCD1",0.075178734128231,6.52094729255786e-10,2.17700712177005e-09,0.075178734128231,"Increasing",FALSE
"GATA3",0.0751763792287438,6.52896395382522e-10,2.17934678779986e-09,0.0751763792287438,"Increasing",TRUE
"AC137767.1",0.0751714208982275,6.54587478094684e-10,2.18465411608126e-09,0.0751714208982275,"Increasing",FALSE
"SLC41A1",0.0751322867566342,6.68085295651908e-10,2.22935812832578e-09,0.0751322867566342,"Increasing",FALSE
"FBN2",-0.0751125452570815,6.74997000950187e-10,2.25207429219292e-09,0.0751125452570815,"Decreasing",FALSE
"ARID5A",0.075086810485259,6.8411180871262e-10,2.28213278577952e-09,0.075086810485259,"Increasing",FALSE
"CTC1",-0.075073946407378,6.88712932839468e-10,2.29712709965441e-09,0.075073946407378,"Decreasing",FALSE
"APTX",0.0750660396792407,6.91555912497467e-10,2.30625359090591e-09,0.0750660396792407,"Increasing",FALSE
"AC092919.1",0.0750644487347923,6.92129341534116e-10,2.30780976246756e-09,0.0750644487347923,"Increasing",FALSE
"C1GALT1C1L",0.0750628037804747,6.92722725145674e-10,2.30943197938877e-09,0.0750628037804747,"Increasing",FALSE
"TRAF1",-0.0750591802903193,6.94031575901492e-10,2.31343858633831e-09,0.0750591802903193,"Decreasing",FALSE
"ZMIZ1-AS1",0.0750473931264626,6.98305955981829e-10,2.32732753065505e-09,0.0750473931264626,"Increasing",FALSE
"RNASE6",-0.0750461861863913,6.98745075107792e-10,2.32843193108394e-09,0.0750461861863913,"Decreasing",FALSE
"PRICKLE2",-0.075033008816313,7.03556933560903e-10,2.3441050469089e-09,0.075033008816313,"Decreasing",FALSE
"AC048341.2",0.0750300946407614,7.04625431937779e-10,2.34730315772705e-09,0.0750300946407614,"Increasing",FALSE
"ISOC1",0.0750001216486552,7.15707452907699e-10,2.38385296814664e-09,0.0750001216486552,"Increasing",FALSE
"SIK1B",-0.0749917776482286,7.18822638014175e-10,2.39385994875733e-09,0.0749917776482286,"Decreasing",FALSE
"GPX2",-0.0749826495255127,7.22245717675582e-10,2.40488905377031e-09,0.0749826495255127,"Decreasing",FALSE
"SLFN11",0.0749728311732221,7.25945382665676e-10,2.41683557532048e-09,0.0749728311732221,"Increasing",FALSE
"ELP4",0.0749287353481148,7.42790357034375e-10,2.47253536899459e-09,0.0749287353481148,"Increasing",FALSE
"ZNF714",0.07492298001098,7.45016874357665e-10,2.47956486290915e-09,0.07492298001098,"Increasing",FALSE
"KNOP1",0.0749219011436581,7.45434970197190e-10,2.48057433106887e-09,0.0749219011436581,"Increasing",FALSE
"PTCH1",0.0749143177480812,7.48380244086248e-10,2.48999185137857e-09,0.0749143177480812,"Increasing",FALSE
"SPRY4",-0.0749003342166118,7.53841018509749e-10,2.50777469365697e-09,0.0749003342166118,"Decreasing",FALSE
"BATF3",-0.0748863037404912,7.59359174099871e-10,2.52574292016288e-09,0.0748863037404912,"Decreasing",FALSE
"INTS14",0.074879009887296,7.62243372788513e-10,2.53494602738685e-09,0.074879009887296,"Increasing",FALSE
"DYRK1B",0.0748747560928861,7.63930374255398e-10,2.54016546971213e-09,0.0748747560928861,"Increasing",FALSE
"TCEANC2",0.0748625942515748,7.68773719894244e-10,2.5558769364484e-09,0.0748625942515748,"Increasing",FALSE
"CDK11A",0.0748582897809924,7.70495101843605e-10,2.56120583769271e-09,0.0748582897809924,"Increasing",FALSE
"SIDT1-AS1",-0.0748565440088636,7.7119431679302e-10,2.56313583295865e-09,0.0748565440088636,"Decreasing",FALSE
"SPIB",-0.0748345500495031,7.80056497521216e-10,2.59219143648062e-09,0.0748345500495031,"Decreasing",FALSE
"RFLNA",0.0748335973099575,7.80442627398644e-10,2.59307582688879e-09,0.0748335973099575,"Increasing",FALSE
"STIM2",0.0748206946672469,7.8569024987539e-10,2.61011011526629e-09,0.0748206946672469,"Increasing",FALSE
"TPX2",0.0748197281716869,7.86084714758553e-10,2.61101916476058e-09,0.0748197281716869,"Increasing",TRUE
"NEDD4L",-0.0748167529694365,7.87300224635937e-10,2.61465465719727e-09,0.0748167529694365,"Decreasing",FALSE
"BLNK",0.0748121199791475,7.89196669000996e-10,2.62055009482353e-09,0.0748121199791475,"Increasing",FALSE
"GALNT11",0.0748074951338881,7.91094222087411e-10,2.62644740195252e-09,0.0748074951338881,"Increasing",FALSE
"ADSL",0.0748042214777796,7.92440076930942e-10,2.63051153033451e-09,0.0748042214777796,"Increasing",FALSE
"MYO5A",0.0747447303270366,8.17290464294372e-10,2.71258592127191e-09,0.0747447303270366,"Increasing",FALSE
"ZFP37",0.0747331063879048,8.2223394534836e-10,2.72857425659983e-09,0.0747331063879048,"Increasing",FALSE
"GLS",-0.0747277718056034,8.24512410182373e-10,2.73571521327208e-09,0.0747277718056034,"Decreasing",TRUE
"PRAF2",0.0747267506260507,8.24949269903108e-10,2.73674450761531e-09,0.0747267506260507,"Increasing",FALSE
"PCP4",-0.0747185172464899,8.28479758260929e-10,2.74803493108499e-09,0.0747185172464899,"Decreasing",FALSE
"PCDHB11",0.074717801970255,8.2878716468094e-10,2.74863269317912e-09,0.074717801970255,"Increasing",FALSE
"RTF1",0.0746785602255072,8.45823726934361e-10,2.80470319764486e-09,0.0746785602255072,"Increasing",FALSE
"MANSC1",0.0745889884801805,8.86000074166585e-10,2.93747493138078e-09,0.0745889884801805,"Increasing",FALSE
"ACACA",0.074585133789876,8.87770176117486e-10,2.94289208558044e-09,0.074585133789876,"Increasing",FALSE
"PTGDS",-0.0745636658573253,8.97691664647913e-10,2.97532467377936e-09,0.0745636658573253,"Decreasing",FALSE
"SRP14-AS1",0.0745591919076838,8.99772889178279e-10,2.9817653941332e-09,0.0745591919076838,"Increasing",FALSE
"METAP1D",0.0745448733350757,9.06465379222883e-10,3.00348311024325e-09,0.0745448733350757,"Increasing",FALSE
"ERI3",0.074542266514121,9.07689016858877e-10,3.00707644554964e-09,0.074542266514121,"Increasing",FALSE
"AC005523.2",-0.0745145315621279,9.20807887592086e-10,3.05007027143853e-09,0.0745145315621279,"Decreasing",FALSE
"MAD2L2",0.0745113832909385,9.22308679142976e-10,3.05457326533022e-09,0.0745113832909385,"Increasing",FALSE
"RASGRP3",0.0744805293104883,9.37143662796987e-10,3.1032293216431e-09,0.0744805293104883,"Increasing",FALSE
"ALB",-0.0744673197266404,9.43565886447713e-10,3.1240169765796e-09,0.0744673197266404,"Decreasing",TRUE
"TBX18",-0.0744424578080848,9.55769815184825e-10,3.16393776135785e-09,0.0744424578080848,"Decreasing",FALSE
"ZDHHC21",0.0744262381911351,9.63814314245849e-10,3.19007923584818e-09,0.0744262381911351,"Increasing",FALSE
"PAQR6",0.0744230779652614,9.6538936819659e-10,3.19480310057095e-09,0.0744230779652614,"Increasing",FALSE
"FOXD3",-0.0744218990710827,9.65977570509728e-10,3.19626018966701e-09,0.0744218990710827,"Decreasing",FALSE
"DPT",-0.0744166262538205,9.68612690745257e-10,3.20448870897198e-09,0.0744166262538205,"Decreasing",TRUE
"GEMIN8",0.0743789621181072,9.87640448643878e-10,3.26683855751783e-09,0.0743789621181072,"Increasing",FALSE
"ZNF512B",0.0743787250385411,9.87761366720105e-10,3.26683855751783e-09,0.0743787250385411,"Increasing",FALSE
"STK38",0.0743662808550039,9.94128595245143e-10,3.28739387042809e-09,0.0743662808550039,"Increasing",FALSE
"RBM18",0.0743062007742443,1.02543660938951e-09,3.3902487050332e-09,0.0743062007742443,"Increasing",FALSE
"TARSL2",-0.0743059934168733,1.02554631118936e-09,3.3902487050332e-09,0.0743059934168733,"Decreasing",FALSE
"TOP3A",0.0742979345665628,1.0298186961843e-09,3.40385164033998e-09,0.0742979345665628,"Increasing",FALSE
"ARSK",0.0742884473653479,1.03487055842921e-09,3.42002642111259e-09,0.0742884473653479,"Increasing",FALSE
"AC138150.1",0.0742805350011836,1.03910230153957e-09,3.43348635111164e-09,0.0742805350011836,"Increasing",FALSE
"SIAH2",-0.0742767593164136,1.04112757918309e-09,3.43965249749986e-09,0.0742767593164136,"Decreasing",FALSE
"FFAR4",0.0742608600140663,1.04969826808249e-09,3.4674380270961e-09,0.0742608600140663,"Increasing",FALSE
"TATDN3",0.0742445933331502,1.05853816798402e-09,3.49610420451394e-09,0.0742445933331502,"Increasing",FALSE
"NATD1",-0.0742225537892205,1.07063110607459e-09,3.53550400401464e-09,0.0742225537892205,"Decreasing",FALSE
"SLC22A17",0.0741993725866199,1.08349576709182e-09,3.5774398054781e-09,0.0741993725866199,"Increasing",FALSE
"AKIRIN2",0.0741923071550336,1.08744668074019e-09,3.58993626196082e-09,0.0741923071550336,"Increasing",FALSE
"CREB3L2",0.0741551768447584,1.10844149184713e-09,3.65868651883557e-09,0.0741551768447584,"Increasing",FALSE
"LCP2",-0.0741293052203743,1.12330326145082e-09,3.70717524128776e-09,0.0741293052203743,"Decreasing",FALSE
"ITPRIP",-0.0741205780165511,1.1283602152934e-09,3.72329580890066e-09,0.0741205780165511,"Decreasing",FALSE
"GRASP",-0.0741199982286326,1.12869695674233e-09,3.72383835651936e-09,0.0741199982286326,"Decreasing",FALSE
"DMXL1",0.07411960202653,1.1289271276912e-09,3.72402919087267e-09,0.07411960202653,"Increasing",FALSE
"AP006621.3",0.0741022494941134,1.13905297188326e-09,3.75685816886404e-09,0.0741022494941134,"Increasing",FALSE
"PUSL1",0.0740869941476511,1.14802811549988e-09,3.78588243185601e-09,0.0740869941476511,"Increasing",FALSE
"CDC37L1",0.0740861073518034,1.14855195672272e-09,3.78703200866311e-09,0.0740861073518034,"Increasing",FALSE
"DCAKD",0.0740677468684848,1.159450217584e-09,3.82238279206562e-09,0.0740677468684848,"Increasing",FALSE
"CTSD",-0.0740502462297553,1.16993188945474e-09,3.85634962341624e-09,0.0740502462297553,"Decreasing",TRUE
"PHF10",0.0740386162117356,1.1769484882181e-09,3.87888620259161e-09,0.0740386162117356,"Increasing",FALSE
"MAPK14",0.074035618890809,1.17876346314211e-09,3.88427545570309e-09,0.074035618890809,"Increasing",FALSE
"GTF3C3",0.0740258357398088,1.18470648204112e-09,3.90326377144513e-09,0.0740258357398088,"Increasing",FALSE
"AMPH",-0.0740200159583675,1.18825569680776e-09,3.914360610978e-09,0.0740200159583675,"Decreasing",TRUE
"CYP7B1",-0.0740158715620084,1.19078948771745e-09,3.92210956097762e-09,0.0740158715620084,"Decreasing",FALSE
"CTR9",-0.0740067052897565,1.19641225918451e-09,3.94002879015197e-09,0.0740067052897565,"Decreasing",FALSE
"CTNND2",-0.0739884891702563,1.20766330261376e-09,3.97647477822389e-09,0.0739884891702563,"Decreasing",FALSE
"NR6A1",0.0739827713863872,1.21121606358289e-09,3.98756537690834e-09,0.0739827713863872,"Increasing",FALSE
"MNS1",-0.0739620008864354,1.22420779033629e-09,4.02972282546341e-09,0.0739620008864354,"Decreasing",FALSE
"USP14",0.0739299670177175,1.24451131751624e-09,4.09593200906578e-09,0.0739299670177175,"Increasing",TRUE
"PLXNB1",-0.0739283369868248,1.24555318246419e-09,4.09873675545168e-09,0.0739283369868248,"Decreasing",FALSE
"HIST1H2AE",0.073925189800545,1.24756717153355e-09,4.10473912558467e-09,0.073925189800545,"Increasing",FALSE
"MSMO1",0.0739177540175757,1.25233819250796e-09,4.11980945959766e-09,0.0739177540175757,"Increasing",FALSE
"XRRA1",-0.0739134203660516,1.25512699019196e-09,4.1283552904183e-09,0.0739134203660516,"Decreasing",FALSE
"BCL7B",0.073898367291906,1.26486107165821e-09,4.15973942452198e-09,0.073898367291906,"Increasing",FALSE
"FLOT1",0.0738835877191842,1.27448985853676e-09,4.19076777890741e-09,0.0738835877191842,"Increasing",FALSE
"PLXDC2",0.0738584257155116,1.29104731170914e-09,4.24456601339335e-09,0.0738584257155116,"Increasing",FALSE
"MBIP",0.073850634741344,1.29621640834499e-09,4.26091216676837e-09,0.073850634741344,"Increasing",FALSE
"RGP1",0.073828982326339,1.31068833861966e-09,4.30782889696894e-09,0.073828982326339,"Increasing",FALSE
"NCOA1",0.0738219521586511,1.31542089950127e-09,4.32272591822118e-09,0.0738219521586511,"Increasing",FALSE
"OIP5",0.0738137362921572,1.3209727533518e-09,4.34031035425457e-09,0.0738137362921572,"Increasing",TRUE
"JMJD8",-0.0737978782890516,1.33175341429889e-09,4.37506708467603e-09,0.0737978782890516,"Decreasing",FALSE
"CCR7",-0.0737713757548199,1.3499621719128e-09,4.43421227162725e-09,0.0737713757548199,"Decreasing",FALSE
"TRIM71",0.0737617327940513,1.35664745185459e-09,4.45549413899358e-09,0.0737617327940513,"Increasing",FALSE
"EHHADH",0.0737526983122459,1.36294015229986e-09,4.47548042716913e-09,0.0737526983122459,"Increasing",FALSE
"ZNF165",-0.073743237780906,1.36956009157464e-09,4.49653503174233e-09,0.073743237780906,"Decreasing",TRUE
"SYK",0.0737418839265908,1.37051000068882e-09,4.4989702437924e-09,0.0737418839265908,"Increasing",FALSE
"CNDP2",0.0737398181717016,1.37196064022389e-09,4.50304821312852e-09,0.0737398181717016,"Increasing",FALSE
"IQUB",-0.0737371824416468,1.37381370735769e-09,4.50844559088835e-09,0.0737371824416468,"Decreasing",FALSE
"INO80",0.0737250538110117,1.38237230271781e-09,4.53584352592345e-09,0.0737250538110117,"Increasing",FALSE
"SCRIB",0.0737062676854909,1.39573143598995e-09,4.57898228810428e-09,0.0737062676854909,"Increasing",FALSE
"TMEM266",-0.0737015215335026,1.39912636243775e-09,4.58942329876742e-09,0.0737015215335026,"Decreasing",FALSE
"EFCAB2",0.0736763299269094,1.4172810867342e-09,4.64826897622191e-09,0.0736763299269094,"Increasing",FALSE
"MMP12",-0.0736739780198686,1.41898769436109e-09,4.65315995070457e-09,0.0736739780198686,"Decreasing",FALSE
"GJB5",0.073672206108325,1.42027476400486e-09,4.65667389624411e-09,0.073672206108325,"Increasing",FALSE
"KLHDC4",0.0736631300354003,1.42688524096975e-09,4.67763805481738e-09,0.0736631300354003,"Increasing",FALSE
"IMPDH2",0.073637599698031,1.44564122958752e-09,4.73840542566151e-09,0.073637599698031,"Increasing",TRUE
"FAM110A",0.0736231208993624,1.45638468112798e-09,4.77289550487954e-09,0.0736231208993624,"Increasing",FALSE
"AL136040.1",0.0736162646891783,1.46149918040126e-09,4.78893059719049e-09,0.0736162646891783,"Increasing",FALSE
"VCPKMT",0.0736022128742381,1.47203610710363e-09,4.82272593609908e-09,0.0736022128742381,"Increasing",FALSE
"SNHG10",0.0735994813973418,1.47409291467559e-09,4.8287324368864e-09,0.0735994813973418,"Increasing",FALSE
"DOCK10",-0.0735957662872451,1.47689489517946e-09,4.83717773337802e-09,0.0735957662872451,"Decreasing",FALSE
"JAK3",-0.0735800453984874,1.48880933263071e-09,4.87546138477795e-09,0.0735800453984874,"Decreasing",FALSE
"TBC1D10B",-0.0735787671402705,1.48978219678206e-09,4.8779080715849e-09,0.0735787671402705,"Decreasing",FALSE
"C9orf72",-0.0735641302858804,1.50096634981044e-09,4.9137831873055e-09,0.0735641302858804,"Decreasing",FALSE
"SOX6",0.073559252393498,1.50471173507328e-09,4.92529848454009e-09,0.073559252393498,"Increasing",FALSE
"DNAL1",0.0735508527348892,1.5111825862836e-09,4.94573007566086e-09,0.0735508527348892,"Increasing",FALSE
"ZNF562",0.0735504436616541,1.5114984157752e-09,4.94601465246853e-09,0.0735504436616541,"Increasing",FALSE
"TOR1AIP2",0.0735329895973368,1.52503409898624e-09,4.98955138214877e-09,0.0735329895973368,"Increasing",FALSE
"VPS37A",0.0735269637182954,1.52973455752249e-09,5.00417253830775e-09,0.0735269637182954,"Increasing",FALSE
"SRRT",0.073515052130783,1.53906770376057e-09,5.03394174031571e-09,0.073515052130783,"Increasing",FALSE
"FGL2",-0.0735115725253013,1.54180455188982e-09,5.04213020071716e-09,0.0735115725253013,"Decreasing",FALSE
"SBK1",0.0734584171326216,1.5842076392637e-09,5.18001620282775e-09,0.0734584171326216,"Increasing",FALSE
"CDCA3",0.0734526534935895,1.58887311737894e-09,5.19448533533417e-09,0.0734526534935895,"Increasing",TRUE
"CRY1",0.0733996507410895,1.6324094862026e-09,5.33601104172413e-09,0.0733996507410895,"Increasing",FALSE
"RPS6KA3",-0.0733888456783411,1.64142629585089e-09,5.36467366202929e-09,0.0733888456783411,"Decreasing",FALSE
"ARF4-AS1",0.073380384359713,1.64852111461688e-09,5.38704692074259e-09,0.073380384359713,"Increasing",FALSE
"ABCC3",-0.0733744675741204,1.65350008339065e-09,5.40250027246326e-09,0.0733744675741204,"Decreasing",FALSE
"AC023043.1",0.0733293078211038,1.69198764974548e-09,5.52741543628114e-09,0.0733293078211038,"Increasing",FALSE
"MATN3",0.0733272430444472,1.6937680709978e-09,5.53239540723434e-09,0.0733272430444472,"Increasing",FALSE
"PIK3R1",0.0733020246501571,1.71566128590183e-09,5.6030588466584e-09,0.0733020246501571,"Increasing",TRUE
"FBXL15",0.0732705581209072,1.74336566096258e-09,5.69267632719877e-09,0.0732705581209072,"Increasing",FALSE
"PARP10",-0.0732613571660891,1.75154856700719e-09,5.7185321850771e-09,0.0732613571660891,"Decreasing",FALSE
"RIPK4",0.0732573870463142,1.7550909537536e-09,5.72923195024399e-09,0.0732573870463142,"Increasing",FALSE
"RNF38",0.073229627415971,1.78005556447614e-09,5.80984756809082e-09,0.073229627415971,"Increasing",FALSE
"DMAP1",0.0731871040358978,1.81896959379494e-09,5.93596087615656e-09,0.0731871040358978,"Increasing",FALSE
"FAM234B",-0.0731548442220868,1.84904281880589e-09,6.03318968962634e-09,0.0731548442220868,"Decreasing",FALSE
